customerID,tenure,MonthlyCharges,TotalCharges,fact_id,service_id,contract_id
CUST31961,5.0,108.64,543.2,31960,31960,31960
CUST31962,71.0,111.1,7888.1,31961,31961,31961
CUST31963,17.0,21.37,363.29,31962,31962,31962
CUST31964,24.0,33.17,796.07996,31963,31963,31963
CUST31965,38.0,41.33,1570.54,31964,31964,31964
CUST31966,3.0,49.3,147.9,31965,31965,31965
CUST31967,16.0,32.87,525.92,31966,31966,31966
CUST31968,33.0,57.58,1900.14,31967,31967,31967
CUST31969,12.0,18.64,223.68,31968,31968,31968
CUST31970,38.0,29.95,1138.1,31969,31969,31969
CUST31971,47.0,72.94,3428.1802,31970,31970,31970
CUST31972,10.0,39.31,393.1,31971,31971,31971
CUST31973,34.0,73.18,2488.12,31972,31972,31972
CUST31974,6.0,21.0,126.0,31973,31973,31973
CUST31975,23.0,68.72,1580.56,31974,31974,31974
CUST31976,23.0,43.66,1004.18,31975,31975,31975
CUST31977,24.0,101.59,2438.16,31976,31976,31976
CUST31978,33.0,48.04,1585.3201,31977,31977,31977
CUST31979,26.0,88.96,2312.96,31978,31978,31978
CUST31980,9.0,32.65,293.85,31979,31979,31979
CUST31981,68.0,86.67,5893.56,31980,31980,31980
CUST31982,5.0,21.78,108.9,31981,31981,31981
CUST31983,11.0,26.39,290.28998,31982,31982,31982
CUST31984,10.0,22.61,226.1,31983,31983,31983
CUST31985,68.0,42.91,2917.88,31984,31984,31984
CUST31986,24.0,31.41,753.83997,31985,31985,31985
CUST31987,36.0,70.29,2530.44,31986,31986,31986
CUST31988,45.0,20.36,916.2,31987,31987,31987
CUST31989,32.0,63.26,2024.32,31988,31988,31988
CUST31990,4.0,29.47,117.88,31989,31989,31989
CUST31991,11.0,39.85,438.34998,31990,31990,31990
CUST31992,46.0,27.45,1262.7001,31991,31991,31991
CUST31993,7.0,111.28,778.95996,31992,31992,31992
CUST31994,35.0,93.08,3257.8,31993,31993,31993
CUST31995,62.0,22.31,1383.22,31994,31994,31994
CUST31996,48.0,38.12,1829.76,31995,31995,31995
CUST31997,31.0,35.86,1111.66,31996,31996,31996
CUST31998,13.0,73.25,952.25,31997,31997,31997
CUST31999,42.0,21.06,884.51996,31998,31998,31998
CUST32000,26.0,94.53,2457.78,31999,31999,31999
CUST32001,7.0,115.58,809.06,32000,32000,32000
CUST32002,8.0,41.19,329.52,32001,32001,32001
CUST32003,8.0,30.98,247.84,32002,32002,32002
CUST32004,12.0,109.67,1316.04,32003,32003,32003
CUST32005,23.0,95.32,2192.36,32004,32004,32004
CUST32006,12.0,38.2,458.40002,32005,32005,32005
CUST32007,4.0,36.17,144.68,32006,32006,32006
CUST32008,62.0,32.31,2003.2201,32007,32007,32007
CUST32009,72.0,22.24,1601.28,32008,32008,32008
CUST32010,23.0,37.29,857.67004,32009,32009,32009
CUST32011,6.0,36.9,221.40001,32010,32010,32010
CUST32012,24.0,32.38,777.12,32011,32011,32011
CUST32013,15.0,93.87,1408.05,32012,32012,32012
CUST32014,48.0,38.79,1861.92,32013,32013,32013
CUST32015,30.0,89.24,2677.2,32014,32014,32014
CUST32016,43.0,28.01,1204.43,32015,32015,32015
CUST32017,45.0,45.12,2030.3999,32016,32016,32016
CUST32018,9.0,50.78,457.02,32017,32017,32017
CUST32019,20.0,112.35,2247.0,32018,32018,32018
CUST32020,19.0,35.44,673.36,32019,32019,32019
CUST32021,38.0,30.78,1169.64,32020,32020,32020
CUST32022,29.0,44.24,1282.9601,32021,32021,32021
CUST32023,2.0,38.42,76.84,32022,32022,32022
CUST32024,18.0,43.12,776.16,32023,32023,32023
CUST32025,17.0,85.12,1447.04,32024,32024,32024
CUST32026,5.0,26.79,133.95001,32025,32025,32025
CUST32027,16.0,49.47,791.52,32026,32026,32026
CUST32028,55.0,24.86,1367.3,32027,32027,32027
CUST32029,30.0,108.67,3260.0999,32028,32028,32028
CUST32030,24.0,43.85,1052.3999,32029,32029,32029
CUST32031,12.0,112.26,1347.12,32030,32030,32030
CUST32032,48.0,55.26,2652.48,32031,32031,32031
CUST32033,58.0,36.68,2127.44,32032,32032,32032
CUST32034,15.0,32.91,493.65,32033,32033,32033
CUST32035,60.0,43.35,2601.0,32034,32034,32034
CUST32036,46.0,81.2,3735.2,32035,32035,32035
CUST32037,6.0,51.17,307.02,32036,32036,32036
CUST32038,43.0,40.29,1732.4701,32037,32037,32037
CUST32039,36.0,106.06,3818.16,32038,32038,32038
CUST32040,31.0,39.7,1230.7001,32039,32039,32039
CUST32041,31.0,38.96,1207.76,32040,32040,32040
CUST32042,19.0,19.45,369.55002,32041,32041,32041
CUST32043,7.0,50.97,356.79,32042,32042,32042
CUST32044,5.0,82.69,413.45,32043,32043,32043
CUST32045,72.0,20.49,1475.28,32044,32044,32044
CUST32046,1.0,47.77,47.77,32045,32045,32045
CUST32047,2.0,37.62,75.24,32046,32046,32046
CUST32048,33.0,40.4,1333.2001,32047,32047,32047
CUST32049,1.0,112.3,112.3,32048,32048,32048
CUST32050,25.0,23.63,590.75,32049,32049,32049
CUST32051,1.0,113.39,113.39,32050,32050,32050
CUST32052,17.0,107.44,1826.48,32051,32051,32051
CUST32053,22.0,35.83,788.26,32052,32052,32052
CUST32054,25.0,30.2,755.0,32053,32053,32053
CUST32055,66.0,25.94,1712.04,32054,32054,32054
CUST32056,21.0,20.93,439.53,32055,32055,32055
CUST32057,27.0,93.1,2513.7,32056,32056,32056
CUST32058,20.0,88.87,1777.4,32057,32057,32057
CUST32059,40.0,24.75,990.0,32058,32058,32058
CUST32060,38.0,28.63,1087.94,32059,32059,32059
CUST32061,5.0,48.35,241.75,32060,32060,32060
CUST32062,25.0,49.54,1238.5,32061,32061,32061
CUST32063,16.0,81.6,1305.6,32062,32062,32062
CUST32064,56.0,33.57,1879.9199,32063,32063,32063
CUST32065,24.0,44.63,1071.12,32064,32064,32064
CUST32066,18.0,29.36,528.48,32065,32065,32065
CUST32067,20.0,45.62,912.39996,32066,32066,32066
CUST32068,70.0,79.43,5560.1,32067,32067,32067
CUST32069,11.0,37.56,413.16,32068,32068,32068
CUST32070,11.0,98.33,1081.63,32069,32069,32069
CUST32071,34.0,39.47,1341.98,32070,32070,32070
CUST32072,15.0,37.63,564.45,32071,32071,32071
CUST32073,7.0,48.65,340.55002,32072,32072,32072
CUST32074,1.0,58.45,58.45,32073,32073,32073
CUST32075,3.0,107.11,321.33002,32074,32074,32074
CUST32076,15.0,20.99,314.85,32075,32075,32075
CUST32077,18.0,26.55,477.9,32076,32076,32076
CUST32078,2.0,20.1,40.2,32077,32077,32077
CUST32079,35.0,30.87,1080.4501,32078,32078,32078
CUST32080,10.0,23.09,230.9,32079,32079,32079
CUST32081,8.0,23.59,188.72,32080,32080,32080
CUST32082,1.0,29.57,29.57,32081,32081,32081
CUST32083,2.0,43.11,86.22,32082,32082,32082
CUST32084,37.0,27.62,1021.94,32083,32083,32083
CUST32085,48.0,115.81,5558.88,32084,32084,32084
CUST32086,20.0,90.66,1813.2001,32085,32085,32085
CUST32087,32.0,36.8,1177.6,32086,32086,32086
CUST32088,42.0,31.04,1303.68,32087,32087,32087
CUST32089,31.0,50.35,1560.85,32088,32088,32088
CUST32090,47.0,40.61,1908.67,32089,32089,32089
CUST32091,42.0,48.56,2039.52,32090,32090,32090
CUST32092,27.0,77.81,2100.8699,32091,32091,32091
CUST32093,31.0,32.54,1008.74005,32092,32092,32092
CUST32094,15.0,21.18,317.7,32093,32093,32093
CUST32095,10.0,57.51,575.1,32094,32094,32094
CUST32096,36.0,107.27,3861.72,32095,32095,32095
CUST32097,5.0,44.75,223.75,32096,32096,32096
CUST32098,3.0,55.81,167.43001,32097,32097,32097
CUST32099,18.0,49.73,895.14,32098,32098,32098
CUST32100,3.0,46.76,140.28,32099,32099,32099
CUST32101,33.0,23.0,759.0,32100,32100,32100
CUST32102,2.0,19.7,39.4,32101,32101,32101
CUST32103,39.0,107.59,4196.01,32102,32102,32102
CUST32104,4.0,102.43,409.72,32103,32103,32103
CUST32105,4.0,33.16,132.64,32104,32104,32104
CUST32106,42.0,27.14,1139.88,32105,32105,32105
CUST32107,8.0,35.1,280.8,32106,32106,32106
CUST32108,42.0,34.94,1467.48,32107,32107,32107
CUST32109,4.0,74.53,298.12,32108,32108,32108
CUST32110,22.0,19.16,421.52,32109,32109,32109
CUST32111,10.0,48.64,486.4,32110,32110,32110
CUST32112,46.0,76.76,3530.9602,32111,32111,32111
CUST32113,32.0,31.24,999.68,32112,32112,32112
CUST32114,22.0,30.44,669.68,32113,32113,32113
CUST32115,17.0,46.03,782.51,32114,32114,32114
CUST32116,5.0,99.6,498.0,32115,32115,32115
CUST32117,22.0,20.12,442.64,32116,32116,32116
CUST32118,17.0,29.23,496.91,32117,32117,32117
CUST32119,12.0,25.8,309.59998,32118,32118,32118
CUST32120,14.0,35.91,502.74,32119,32119,32119
CUST32121,1.0,41.47,41.47,32120,32120,32120
CUST32122,52.0,28.59,1486.68,32121,32121,32121
CUST32123,9.0,29.89,269.01,32122,32122,32122
CUST32124,22.0,23.54,517.88,32123,32123,32123
CUST32125,20.0,43.59,871.8,32124,32124,32124
CUST32126,6.0,112.4,674.4,32125,32125,32125
CUST32127,12.0,39.02,468.24,32126,32126,32126
CUST32128,18.0,56.06,1009.08,32127,32127,32127
CUST32129,45.0,46.57,2095.65,32128,32128,32128
CUST32130,58.0,34.4,1995.2001,32129,32129,32129
CUST32131,29.0,19.7,571.30005,32130,32130,32130
CUST32132,3.0,34.98,104.94,32131,32131,32131
CUST32133,23.0,36.78,845.93994,32132,32132,32132
CUST32134,29.0,66.1,1916.8999,32133,32133,32133
CUST32135,56.0,35.13,1967.28,32134,32134,32134
CUST32136,5.0,104.75,523.75,32135,32135,32135
CUST32137,13.0,37.58,488.54004,32136,32136,32136
CUST32138,13.0,48.44,629.72,32137,32137,32137
CUST32139,8.0,49.7,397.6,32138,32138,32138
CUST32140,34.0,27.3,928.19995,32139,32139,32139
CUST32141,5.0,46.46,232.29999,32140,32140,32140
CUST32142,27.0,27.62,745.74005,32141,32141,32141
CUST32143,46.0,20.9,961.39996,32142,32142,32142
CUST32144,17.0,70.39,1196.63,32143,32143,32143
CUST32145,1.0,30.29,30.29,32144,32144,32144
CUST32146,21.0,39.36,826.56,32145,32145,32145
CUST32147,15.0,32.05,480.75,32146,32146,32146
CUST32148,6.0,65.48,392.88,32147,32147,32147
CUST32149,14.0,109.43,1532.02,32148,32148,32148
CUST32150,12.0,113.69,1364.28,32149,32149,32149
CUST32151,42.0,111.7,4691.4,32150,32150,32150
CUST32152,12.0,41.49,497.88,32151,32151,32151
CUST32153,5.0,72.29,361.45,32152,32152,32152
CUST32154,5.0,60.69,303.44998,32153,32153,32153
CUST32155,33.0,38.31,1264.2301,32154,32154,32154
CUST32156,15.0,48.62,729.3,32155,32155,32155
CUST32157,44.0,42.67,1877.48,32156,32156,32156
CUST32158,29.0,33.58,973.82007,32157,32157,32157
CUST32159,7.0,101.93,713.51,32158,32158,32158
CUST32160,45.0,45.46,2045.7,32159,32159,32159
CUST32161,11.0,39.68,436.48,32160,32160,32160
CUST32162,34.0,21.75,739.5,32161,32161,32161
CUST32163,11.0,46.21,508.31,32162,32162,32162
CUST32164,11.0,48.11,529.21,32163,32163,32163
CUST32165,20.0,48.2,964.0,32164,32164,32164
CUST32166,25.0,34.14,853.5,32165,32165,32165
CUST32167,5.0,18.24,91.2,32166,32166,32166
CUST32168,9.0,30.52,274.68,32167,32167,32167
CUST32169,43.0,41.29,1775.4701,32168,32168,32168
CUST32170,4.0,25.15,100.6,32169,32169,32169
CUST32171,4.0,23.11,92.44,32170,32170,32170
CUST32172,23.0,49.97,1149.31,32171,32171,32171
CUST32173,22.0,56.32,1239.04,32172,32172,32172
CUST32174,34.0,35.15,1195.1001,32173,32173,32173
CUST32175,32.0,93.93,3005.76,32174,32174,32174
CUST32176,22.0,77.12,1696.64,32175,32175,32175
CUST32177,15.0,25.99,389.85,32176,32176,32176
CUST32178,13.0,46.26,601.38,32177,32177,32177
CUST32179,16.0,62.45,999.2,32178,32178,32178
CUST32180,38.0,40.08,1523.04,32179,32179,32179
CUST32181,4.0,19.26,77.04,32180,32180,32180
CUST32182,2.0,33.32,66.64,32181,32181,32181
CUST32183,40.0,53.42,2136.7998,32182,32182,32182
CUST32184,17.0,41.8,710.6,32183,32183,32183
CUST32185,39.0,25.08,978.12,32184,32184,32184
CUST32186,45.0,46.85,2108.25,32185,32185,32185
CUST32187,3.0,22.58,67.74,32186,32186,32186
CUST32188,3.0,33.08,99.240005,32187,32187,32187
CUST32189,15.0,42.67,640.05,32188,32188,32188
CUST32190,19.0,96.45,1832.5499,32189,32189,32189
CUST32191,16.0,42.44,679.04,32190,32190,32190
CUST32192,28.0,80.9,2265.2,32191,32191,32191
CUST32193,10.0,45.57,455.7,32192,32192,32192
CUST32194,21.0,24.98,524.58,32193,32193,32193
CUST32195,17.0,34.51,586.67,32194,32194,32194
CUST32196,3.0,20.98,62.94,32195,32195,32195
CUST32197,3.0,46.42,139.26,32196,32196,32196
CUST32198,36.0,49.09,1767.24,32197,32197,32197
CUST32199,19.0,56.91,1081.29,32198,32198,32198
CUST32200,17.0,85.75,1457.75,32199,32199,32199
CUST32201,36.0,47.21,1699.5599,32200,32200,32200
CUST32202,23.0,45.97,1057.31,32201,32201,32201
CUST32203,2.0,46.36,92.72,32202,32202,32202
CUST32204,20.0,23.97,479.4,32203,32203,32203
CUST32205,48.0,42.12,2021.76,32204,32204,32204
CUST32206,69.0,947.79,65397.508,32205,32205,32205
CUST32207,1.0,40.03,40.03,32206,32206,32206
CUST32208,18.0,46.23,832.14,32207,32207,32207
CUST32209,15.0,33.32,499.8,32208,32208,32208
CUST32210,2.0,91.28,182.56,32209,32209,32209
CUST32211,45.0,28.44,1279.8,32210,32210,32210
CUST32212,2.0,24.94,49.88,32211,32211,32211
CUST32213,16.0,19.5,312.0,32212,32212,32212
CUST32214,18.0,46.23,832.14,32213,32213,32213
CUST32215,18.0,18.32,329.76,32214,32214,32214
CUST32216,29.0,25.11,728.19,32215,32215,32215
CUST32217,23.0,37.23,856.29,32216,32216,32216
CUST32218,20.0,49.32,986.4,32217,32217,32217
CUST32219,48.0,40.15,1927.2001,32218,32218,32218
CUST32220,44.0,36.45,1603.8,32219,32219,32219
CUST32221,48.0,27.77,1332.96,32220,32220,32220
CUST32222,18.0,32.92,592.55994,32221,32221,32221
CUST32223,4.0,29.14,116.56,32222,32222,32222
CUST32224,35.0,43.4,1519.0,32223,32223,32223
CUST32225,7.0,33.18,232.26001,32224,32224,32224
CUST32226,9.0,1483.98,13355.82,32225,32225,32225
CUST32227,3.0,62.73,188.19,32226,32226,32226
CUST32228,41.0,72.59,2976.19,32227,32227,32227
CUST32229,61.0,39.48,2408.28,32228,32228,32228
CUST32230,69.0,29.77,2054.1301,32229,32229,32229
CUST32231,999.0,33.03,32996.97,32230,32230,32230
CUST32232,36.0,18.52,666.72003,32231,32231,32231
CUST32233,46.0,78.3,3601.8,32232,32232,32232
CUST32234,3.0,36.88,110.64,32233,32233,32233
CUST32235,5.0,32.86,164.3,32234,32234,32234
CUST32236,21.0,22.35,469.35,32235,32235,32235
CUST32237,10.0,28.5,285.0,32236,32236,32236
CUST32238,17.0,45.2,768.4,32237,32237,32237
CUST32239,32.0,44.14,1412.48,32238,32238,32238
CUST32240,9.0,34.82,313.38,32239,32239,32239
CUST32241,32.0,19.05,609.6,32240,32240,32240
CUST32242,26.0,25.87,672.62,32241,32241,32241
CUST32243,67.0,25.1,1681.7001,32242,32242,32242
CUST32244,1.0,37.17,37.17,32243,32243,32243
CUST32245,9.0,92.63,833.67,32244,32244,32244
CUST32246,14.0,43.92,614.88,32245,32245,32245
CUST32247,26.0,19.76,513.76,32246,32246,32246
CUST32248,26.0,41.67,1083.4199,32247,32247,32247
CUST32249,5.0,22.61,113.05,32248,32248,32248
CUST32250,2.0,112.89,225.78,32249,32249,32249
CUST32251,3.0,29.41,88.229996,32250,32250,32250
CUST32252,20.0,52.65,1053.0,32251,32251,32251
CUST32253,21.0,26.11,548.31,32252,32252,32252
CUST32254,21.0,27.71,581.91,32253,32253,32253
CUST32255,28.0,28.28,791.84,32254,32254,32254
CUST32256,29.0,23.76,689.04,32255,32255,32255
CUST32257,18.0,113.86,2049.48,32256,32256,32256
CUST32258,24.0,109.56,2629.44,32257,32257,32257
CUST32259,21.0,41.49,871.29004,32258,32258,32258
CUST32260,22.0,94.55,2080.1,32259,32259,32259
CUST32261,43.0,30.25,1300.75,32260,32260,32260
CUST32262,34.0,69.35,2357.9,32261,32261,32261
CUST32263,46.0,24.98,1149.08,32262,32262,32262
CUST32264,18.0,39.86,717.48,32263,32263,32263
CUST32265,999.0,38.61,38571.39,32264,32264,32264
CUST32266,17.0,44.91,763.47,32265,32265,32265
CUST32267,8.0,20.44,163.52,32266,32266,32266
CUST32268,3.0,109.17,327.51,32267,32267,32267
CUST32269,22.0,27.89,613.57996,32268,32268,32268
CUST32270,1.0,62.44,62.44,32269,32269,32269
CUST32271,34.0,25.56,869.04,32270,32270,32270
CUST32272,45.0,48.37,2176.65,32271,32271,32271
CUST32273,9.0,50.38,453.42,32272,32272,32272
CUST32274,19.0,45.12,857.27997,32273,32273,32273
CUST32275,45.0,22.47,1011.14996,32274,32274,32274
CUST32276,33.0,21.51,709.83,32275,32275,32275
CUST32277,11.0,33.53,368.83,32276,32276,32276
CUST32278,39.0,87.21,3401.19,32277,32277,32277
CUST32279,41.0,32.45,1330.4501,32278,32278,32278
CUST32280,12.0,48.49,581.88,32279,32279,32279
CUST32281,36.0,109.44,3939.84,32280,32280,32280
CUST32282,23.0,28.76,661.48,32281,32281,32281
CUST32283,10.0,28.29,282.90002,32282,32282,32282
CUST32284,16.0,23.78,380.48,32283,32283,32283
CUST32285,48.0,37.05,1778.3999,32284,32284,32284
CUST32286,41.0,111.94,4589.54,32285,32285,32285
CUST32287,24.0,35.71,857.04,32286,32286,32286
CUST32288,33.0,56.12,1851.96,32287,32287,32287
CUST32289,1.0,37.15,37.15,32288,32288,32288
CUST32290,8.0,27.92,223.36,32289,32289,32289
CUST32291,24.0,49.28,1182.72,32290,32290,32290
CUST32292,17.0,31.45,534.65,32291,32291,32291
CUST32293,8.0,75.21,601.68,32292,32292,32292
CUST32294,53.0,47.24,2503.72,32293,32293,32293
CUST32295,10.0,53.49,534.9,32294,32294,32294
CUST32296,31.0,39.2,1215.2001,32295,32295,32295
CUST32297,1.0,37.89,37.89,32296,32296,32296
CUST32298,50.0,38.71,1935.5,32297,32297,32297
CUST32299,24.0,88.53,2124.72,32298,32298,32298
CUST32300,46.0,71.87,3306.02,32299,32299,32299
CUST32301,5.0,29.75,148.75,32300,32300,32300
CUST32302,19.0,105.51,2004.6901,32301,32301,32301
CUST32303,13.0,28.72,373.36,32302,32302,32302
CUST32304,11.0,38.27,420.97,32303,32303,32303
CUST32305,29.0,18.26,529.54,32304,32304,32304
CUST32306,20.0,42.03,840.6,32305,32305,32305
CUST32307,47.0,34.75,1633.25,32306,32306,32306
CUST32308,65.0,24.35,1582.75,32307,32307,32307
CUST32309,30.0,44.12,1323.6,32308,32308,32308
CUST32310,17.0,39.68,674.56,32309,32309,32309
CUST32311,12.0,25.53,306.36002,32310,32310,32310
CUST32312,21.0,40.27,845.67,32311,32311,32311
CUST32313,33.0,30.66,1011.77997,32312,32312,32312
CUST32314,23.0,30.22,695.06,32313,32313,32313
CUST32315,29.0,45.67,1324.4299,32314,32314,32314
CUST32316,7.0,24.49,171.43,32315,32315,32315
CUST32317,22.0,39.31,864.82,32316,32316,32316
CUST32318,18.0,116.07,2089.26,32317,32317,32317
CUST32319,1.0,19.03,19.03,32318,32318,32318
CUST32320,23.0,45.16,1038.68,32319,32319,32319
CUST32321,3.0,19.29,57.870003,32320,32320,32320
CUST32322,5.0,19.45,97.25,32321,32321,32321
CUST32323,10.0,27.81,278.1,32322,32322,32322
CUST32324,23.0,24.24,557.52,32323,32323,32323
CUST32325,21.0,22.37,469.77002,32324,32324,32324
CUST32326,68.0,20.41,1387.88,32325,32325,32325
CUST32327,20.0,98.76,1975.2001,32326,32326,32326
CUST32328,12.0,48.69,584.27997,32327,32327,32327
CUST32329,5.0,23.34,116.7,32328,32328,32328
CUST32330,12.0,38.87,466.44,32329,32329,32329
CUST32331,10.0,87.16,871.60004,32330,32330,32330
CUST32332,12.0,20.98,251.76,32331,32331,32331
CUST32333,8.0,29.5,236.0,32332,32332,32332
CUST32334,17.0,20.96,356.31998,32333,32333,32333
CUST32335,13.0,37.08,482.04004,32334,32334,32334
CUST32336,3.0,37.5,112.5,32335,32335,32335
CUST32337,11.0,95.59,1051.49,32336,32336,32336
CUST32338,16.0,22.87,365.92,32337,32337,32337
CUST32339,20.0,21.18,423.6,32338,32338,32338
CUST32340,15.0,22.68,340.2,32339,32339,32339
CUST32341,34.0,47.49,1614.66,32340,32340,32340
CUST32342,13.0,83.3,1082.9,32341,32341,32341
CUST32343,3.0,45.36,136.08,32342,32342,32342
CUST32344,10.0,85.52,855.19995,32343,32343,32343
CUST32345,25.0,47.84,1196.0,32344,32344,32344
CUST32346,22.0,44.33,975.26,32345,32345,32345
CUST32347,35.0,20.06,702.1,32346,32346,32346
CUST32348,46.0,20.72,953.12,32347,32347,32347
CUST32349,1.0,101.93,101.93,32348,32348,32348
CUST32350,18.0,45.43,817.74,32349,32349,32349
CUST32351,10.0,35.57,355.7,32350,32350,32350
CUST32352,11.0,100.27,1102.97,32351,32351,32351
CUST32353,17.0,28.04,476.68002,32352,32352,32352
CUST32354,28.0,34.61,969.08,32353,32353,32353
CUST32355,46.0,77.98,3587.08,32354,32354,32354
CUST32356,31.0,23.01,713.31,32355,32355,32355
CUST32357,11.0,100.42,1104.62,32356,32356,32356
CUST32358,14.0,23.52,329.28,32357,32357,32357
CUST32359,4.0,27.08,108.32,32358,32358,32358
CUST32360,5.0,41.26,206.29999,32359,32359,32359
CUST32361,3.0,84.74,254.22,32360,32360,32360
CUST32362,47.0,58.75,2761.25,32361,32361,32361
CUST32363,16.0,66.34,1061.44,32362,32362,32362
CUST32364,10.0,45.67,456.69998,32363,32363,32363
CUST32365,17.0,25.85,439.45,32364,32364,32364
CUST32366,14.0,29.56,413.84,32365,32365,32365
CUST32367,47.0,67.03,3150.41,32366,32366,32366
CUST32368,14.0,86.55,1211.7001,32367,32367,32367
CUST32369,29.0,43.41,1258.89,32368,32368,32368
CUST32370,14.0,956.26,13387.641,32369,32369,32369
CUST32371,24.0,29.42,706.08,32370,32370,32370
CUST32372,17.0,40.89,695.13,32371,32371,32371
CUST32373,30.0,45.99,1379.7001,32372,32372,32372
CUST32374,48.0,74.88,3594.2397,32373,32373,32373
CUST32375,27.0,102.82,2776.14,32374,32374,32374
CUST32376,53.0,56.27,2982.31,32375,32375,32375
CUST32377,8.0,41.51,332.08,32376,32376,32376
CUST32378,7.0,94.22,659.54004,32377,32377,32377
CUST32379,11.0,41.97,461.67,32378,32378,32378
CUST32380,12.0,49.35,592.19995,32379,32379,32379
CUST32381,21.0,42.72,897.12,32380,32380,32380
CUST32382,10.0,22.0,220.0,32381,32381,32381
CUST32383,70.0,36.01,2520.7,32382,32382,32382
CUST32384,43.0,38.04,1635.7201,32383,32383,32383
CUST32385,5.0,23.92,119.6,32384,32384,32384
CUST32386,43.0,104.93,4511.99,32385,32385,32385
CUST32387,19.0,25.85,491.15,32386,32386,32386
CUST32388,45.0,68.01,3060.4502,32387,32387,32387
CUST32389,26.0,27.97,727.22,32388,32388,32388
CUST32390,19.0,50.19,953.61,32389,32389,32389
CUST32391,12.0,32.03,384.36,32390,32390,32390
CUST32392,33.0,100.7,3323.0999,32391,32391,32391
CUST32393,29.0,35.85,1039.6499,32392,32392,32392
CUST32394,14.0,49.34,690.76,32393,32393,32393
CUST32395,35.0,33.61,1176.35,32394,32394,32394
CUST32396,32.0,42.75,1368.0,32395,32395,32395
CUST32397,37.0,34.75,1285.75,32396,32396,32396
CUST32398,20.0,18.16,363.2,32397,32397,32397
CUST32399,4.0,28.0,112.0,32398,32398,32398
CUST32400,32.0,34.53,1104.96,32399,32399,32399
CUST32401,66.0,82.26,5429.16,32400,32400,32400
CUST32402,8.0,112.45,899.6,32401,32401,32401
CUST32403,22.0,49.13,1080.86,32402,32402,32402
CUST32404,38.0,24.96,948.48,32403,32403,32403
CUST32405,20.0,84.83,1696.6001,32404,32404,32404
CUST32406,20.0,27.49,549.8,32405,32405,32405
CUST32407,34.0,18.16,617.44,32406,32406,32406
CUST32408,19.0,76.82,1459.58,32407,32407,32407
CUST32409,30.0,40.37,1211.1,32408,32408,32408
CUST32410,8.0,65.43,523.44,32409,32409,32409
CUST32411,24.0,41.71,1001.04,32410,32410,32410
CUST32412,36.0,29.21,1051.5599,32411,32411,32411
CUST32413,6.0,71.98,431.88,32412,32412,32412
CUST32414,31.0,74.77,2317.8699,32413,32413,32413
CUST32415,20.0,27.75,555.0,32414,32414,32414
CUST32416,33.0,20.74,684.42,32415,32415,32415
CUST32417,35.0,47.59,1665.65,32416,32416,32416
CUST32418,6.0,33.74,202.44,32417,32417,32417
CUST32419,15.0,29.09,436.35,32418,32418,32418
CUST32420,10.0,88.49,884.89996,32419,32419,32419
CUST32421,46.0,37.95,1745.7001,32420,32420,32420
CUST32422,23.0,40.33,927.59,32421,32421,32421
CUST32423,12.0,27.2,326.40002,32422,32422,32422
CUST32424,28.0,32.04,897.12,32423,32423,32423
CUST32425,16.0,712.61,11401.76,32424,32424,32424
CUST32426,24.0,48.82,1171.6799,32425,32425,32425
CUST32427,58.0,24.86,1441.88,32426,32426,32426
CUST32428,71.0,82.65,5868.15,32427,32427,32427
CUST32429,46.0,47.56,2187.76,32428,32428,32428
CUST32430,3.0,19.57,58.71,32429,32429,32429
CUST32431,51.0,32.9,1677.9,32430,32430,32430
CUST32432,8.0,115.65,925.2,32431,32431,32431
CUST32433,16.0,48.36,773.76,32432,32432,32432
CUST32434,33.0,66.81,2204.73,32433,32433,32433
CUST32435,26.0,66.04,1717.04,32434,32434,32434
CUST32436,65.0,30.22,1964.2999,32435,32435,32435
CUST32437,20.0,40.85,817.0,32436,32436,32436
CUST32438,38.0,41.49,1576.6201,32437,32437,32437
CUST32439,20.0,39.47,789.4,32438,32438,32438
CUST32440,16.0,48.7,779.2,32439,32439,32439
CUST32441,35.0,27.36,957.60004,32440,32440,32440
CUST32442,15.0,34.55,518.25,32441,32441,32441
CUST32443,70.0,72.79,5095.3003,32442,32442,32442
CUST32444,68.0,27.85,1893.8,32443,32443,32443
CUST32445,25.0,23.41,585.25,32444,32444,32444
CUST32446,13.0,23.26,302.38,32445,32445,32445
CUST32447,40.0,45.48,1819.2,32446,32446,32446
CUST32448,2.0,62.21,124.42,32447,32447,32447
CUST32449,32.0,31.41,1005.12,32448,32448,32448
CUST32450,23.0,38.51,885.73,32449,32449,32449
CUST32451,19.0,97.03,1843.57,32450,32450,32450
CUST32452,15.0,28.16,422.4,32451,32451,32451
CUST32453,37.0,27.49,1017.13,32452,32452,32452
CUST32454,37.0,38.52,1425.24,32453,32453,32453
CUST32455,50.0,21.45,1072.5,32454,32454,32454
CUST32456,15.0,67.67,1015.05,32455,32455,32455
CUST32457,17.0,36.54,621.18,32456,32456,32456
CUST32458,22.0,58.36,1283.92,32457,32457,32457
CUST32459,41.0,52.41,2148.81,32458,32458,32458
CUST32460,17.0,36.58,621.86005,32459,32459,32459
CUST32461,5.0,36.47,182.35,32460,32460,32460
CUST32462,21.0,46.24,971.04004,32461,32461,32461
CUST32463,16.0,50.22,803.52,32462,32462,32462
CUST32464,16.0,95.59,1529.44,32463,32463,32463
CUST32465,13.0,40.06,520.78,32464,32464,32464
